Unnamed: 0,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,total_gross,genres,genre_name
5266,"[10749, 35, 18]",76494,en,What to Expect When You're Expecting,12.27,2012-05-18,What to Expect When You're Expecting,5.9,1130,LGF,41200000,43200000,2012,84400000,10749,Romance
5266,"[10749, 35, 18]",76494,en,What to Expect When You're Expecting,12.27,2012-05-18,What to Expect When You're Expecting,5.9,1130,LGF,41200000,43200000,2012,84400000,35,Comedy
5266,"[10749, 35, 18]",76494,en,What to Expect When You're Expecting,12.27,2012-05-18,What to Expect When You're Expecting,5.9,1130,LGF,41200000,43200000,2012,84400000,18,Drama
5267,"[28, 53, 10752]",75674,en,Act of Valor,12.197,2012-02-24,Act of Valor,6.3,583,Rela.,70000000,11300000,2012,81300000,28,Action
5267,"[28, 53, 10752]",75674,en,Act of Valor,12.197,2012-02-24,Act of Valor,6.3,583,Rela.,70000000,11300000,2012,81300000,53,Thriller
5267,"[28, 53, 10752]",75674,en,Act of Valor,12.197,2012-02-24,Act of Valor,6.3,583,Rela.,70000000,11300000,2012,81300000,10752,War
5268,"[80, 18]",82633,en,Lawless,12.147,2012-08-29,Lawless,7,1660,Wein.,37400000,16300000,2012,53700000,80,Crime
5268,"[80, 18]",82633,en,Lawless,12.147,2012-08-29,Lawless,7,1660,Wein.,37400000,16300000,2012,53700000,18,Drama
5269,"[18, 53]",60599,en,Arbitrage,12.14,2012-09-14,Arbitrage,6.2,459,RAtt.,7900000,27600000,2012,35500000,18,Drama
5269,"[18, 53]",60599,en,Arbitrage,12.14,2012-09-14,Arbitrage,6.2,459,RAtt.,7900000,27600000,2012,35500000,53,Thriller
5271,"[28, 35, 10749]",59962,en,This Means War,12.017,2012-02-17,This Means War,6,2096,Fox,54800000,101700000,2012,156500000,28,Action
5271,"[28, 35, 10749]",59962,en,This Means War,12.017,2012-02-17,This Means War,6,2096,Fox,54800000,101700000,2012,156500000,35,Comedy
5271,"[28, 35, 10749]",59962,en,This Means War,12.017,2012-02-17,This Means War,6,2096,Fox,54800000,101700000,2012,156500000,10749,Romance
5272,"[18, 53]",71859,en,We Need to Talk About Kevin,11.964,2011-12-09,We Need to Talk About Kevin,7.6,1306,Osci.,1700000,4300000,2011,6000000,18,Drama
5272,"[18, 53]",71859,en,We Need to Talk About Kevin,11.964,2011-12-09,We Need to Talk About Kevin,7.6,1306,Osci.,1700000,4300000,2011,6000000,53,Thriller
5275,[18],87502,en,Flight,11.692,2012-11-02,Flight,6.7,3582,Par.,93800000,68000000,2012,161800000,18,Drama
5276,"[16, 18]",83389,ja,コクリコ坂から,11.574,2012-11-16,From Up on Poppy Hill,7.6,644,GK,1000000,60000000,2013,61000000,16,Animation
5276,"[16, 18]",83389,ja,コクリコ坂から,11.574,2012-11-16,From Up on Poppy Hill,7.6,644,GK,1000000,60000000,2013,61000000,18,Drama
5277,"[27, 53, 35]",71668,en,Piranha 3DD,11.544,2012-06-01,Piranha 3DD,4.2,509,W/Dim.,377000,8100000,2012,8477000,27,Horror
5277,"[27, 53, 35]",71668,en,Piranha 3DD,11.544,2012-06-01,Piranha 3DD,4.2,509,W/Dim.,377000,8100000,2012,8477000,53,Thriller
5277,"[27, 53, 35]",71668,en,Piranha 3DD,11.544,2012-06-01,Piranha 3DD,4.2,509,W/Dim.,377000,8100000,2012,8477000,35,Comedy
5278,"[35, 18, 10402, 10749]",80585,en,Rock of Ages,11.369,2012-06-15,Rock of Ages,6.1,686,WB (NL),38500000,20900000,2012,59400000,35,Comedy
5278,"[35, 18, 10402, 10749]",80585,en,Rock of Ages,11.369,2012-06-15,Rock of Ages,6.1,686,WB (NL),38500000,20900000,2012,59400000,18,Drama
5278,"[35, 18, 10402, 10749]",80585,en,Rock of Ages,11.369,2012-06-15,Rock of Ages,6.1,686,WB (NL),38500000,20900000,2012,59400000,10402,Music
5278,"[35, 18, 10402, 10749]",80585,en,Rock of Ages,11.369,2012-06-15,Rock of Ages,6.1,686,WB (NL),38500000,20900000,2012,59400000,10749,Romance
5279,"[35, 10751]",82650,en,Diary of a Wimpy Kid: Dog Days,11.36,2012-08-03,Diary of a Wimpy Kid: Dog Days,6.2,440,Fox,49000000,28100000,2012,77100000,35,Comedy
5279,"[35, 10751]",82650,en,Diary of a Wimpy Kid: Dog Days,11.36,2012-08-03,Diary of a Wimpy Kid: Dog Days,6.2,440,Fox,49000000,28100000,2012,77100000,10751,Family
5281,"[80, 53]",64689,en,Killing Them Softly,11.298,2012-11-30,Killing Them Softly,6,1105,Wein.,15000000,22900000,2012,37900000,80,Crime
5281,"[80, 53]",64689,en,Killing Them Softly,11.298,2012-11-30,Killing Them Softly,6,1105,Wein.,15000000,22900000,2012,37900000,53,Thriller
5282,"[28, 53, 878]",81796,en,Lockout,11.273,2012-04-13,Lockout,5.9,1004,FD,14300000,17900000,2012,32200000,28,Action
5282,"[28, 53, 878]",81796,en,Lockout,11.273,2012-04-13,Lockout,5.9,1004,FD,14300000,17900000,2012,32200000,53,Thriller
5282,"[28, 53, 878]",81796,en,Lockout,11.273,2012-04-13,Lockout,5.9,1004,FD,14300000,17900000,2012,32200000,878,Science Fiction
5283,"[28, 53, 80]",49527,en,Man on a Ledge,11.263,2012-01-27,Man on a Ledge,6.3,1460,LG/S,18600000,27600000,2012,46200000,28,Action
5283,"[28, 53, 80]",49527,en,Man on a Ledge,11.263,2012-01-27,Man on a Ledge,6.3,1460,LG/S,18600000,27600000,2012,46200000,53,Thriller
5283,"[28, 53, 80]",49527,en,Man on a Ledge,11.263,2012-01-27,Man on a Ledge,6.3,1460,LG/S,18600000,27600000,2012,46200000,80,Crime
5286,"[18, 10749, 35]",81025,en,Salmon Fishing in the Yemen,11.208,2012-03-09,Salmon Fishing in the Yemen,6.4,499,CBS,9000000,25500000,2012,34500000,18,Drama
5286,"[18, 10749, 35]",81025,en,Salmon Fishing in the Yemen,11.208,2012-03-09,Salmon Fishing in the Yemen,6.4,499,CBS,9000000,25500000,2012,34500000,10749,Romance
5286,"[18, 10749, 35]",81025,en,Salmon Fishing in the Yemen,11.208,2012-03-09,Salmon Fishing in the Yemen,6.4,499,CBS,9000000,25500000,2012,34500000,35,Comedy
5288,"[35, 80]",86838,en,Seven Psychopaths,10.967,2012-10-12,Seven Psychopaths,6.8,2109,CBS,15000000,4400000,2012,19400000,35,Comedy
5288,"[35, 80]",86838,en,Seven Psychopaths,10.967,2012-10-12,Seven Psychopaths,6.8,2109,CBS,15000000,4400000,2012,19400000,80,Crime
5290,"[10402, 18, 10749]",85446,en,Step Up Revolution,10.925,2012-07-27,Step Up Revolution,6.8,1252,LG/S,35100000,105400000,2012,140500000,10402,Music
5290,"[10402, 18, 10749]",85446,en,Step Up Revolution,10.925,2012-07-27,Step Up Revolution,6.8,1252,LG/S,35100000,105400000,2012,140500000,18,Drama
5290,"[10402, 18, 10749]",85446,en,Step Up Revolution,10.925,2012-07-27,Step Up Revolution,6.8,1252,LG/S,35100000,105400000,2012,140500000,10749,Romance
5292,"[10749, 35]",72207,en,The Five-Year Engagement,10.729,2012-04-27,The Five-Year Engagement,5.8,742,Uni.,28800000,25100000,2012,53900000,10749,Romance
5292,"[10749, 35]",72207,en,The Five-Year Engagement,10.729,2012-04-27,The Five-Year Engagement,5.8,742,Uni.,28800000,25100000,2012,53900000,35,Comedy
5293,"[18, 10749]",86837,fr,Amour,10.705,2012-12-19,Amour,7.7,746,SPC,6700000,13100000,2012,19800000,18,Drama
5293,"[18, 10749]",86837,fr,Amour,10.705,2012-12-19,Amour,7.7,746,SPC,6700000,13100000,2012,19800000,10749,Romance
5294,"[53, 27, 14]",63207,en,Intruders,10.668,2012-03-30,Intruders,5.4,263,MNE,69100,2900000,2012,2969100,53,Thriller
5294,"[53, 27, 14]",63207,en,Intruders,10.668,2012-03-30,Intruders,5.4,263,MNE,69100,2900000,2012,2969100,27,Horror
5294,"[53, 27, 14]",63207,en,Intruders,10.668,2012-03-30,Intruders,5.4,263,MNE,69100,2900000,2012,2969100,14,Fantasy
5298,[35],77953,en,The Campaign,10.266,2012-08-10,The Campaign,5.7,982,WB,86900000,18000000,2012,104900000,35,Comedy
5299,"[28, 35]",87826,en,Here Comes the Boom,10.265,2012-10-12,Here Comes the Boom,6,812,Sony,45300000,27800000,2012,73100000,28,Action
5299,"[28, 35]",87826,en,Here Comes the Boom,10.265,2012-10-12,Here Comes the Boom,6,812,Sony,45300000,27800000,2012,73100000,35,Comedy
5300,"[18, 28, 12, 36, 10752]",72431,en,Red Tails,10.247,2012-01-11,Red Tails,6,256,Fox,49900000,489000,2012,50389000,18,Drama
5300,"[18, 28, 12, 36, 10752]",72431,en,Red Tails,10.247,2012-01-11,Red Tails,6,256,Fox,49900000,489000,2012,50389000,28,Action
5300,"[18, 28, 12, 36, 10752]",72431,en,Red Tails,10.247,2012-01-11,Red Tails,6,256,Fox,49900000,489000,2012,50389000,12,Adventure
5300,"[18, 28, 12, 36, 10752]",72431,en,Red Tails,10.247,2012-01-11,Red Tails,6,256,Fox,49900000,489000,2012,50389000,36,History
5300,"[18, 28, 12, 36, 10752]",72431,en,Red Tails,10.247,2012-01-11,Red Tails,6,256,Fox,49900000,489000,2012,50389000,10752,War
5301,"[28, 35, 878]",80035,en,The Watch,10.228,2012-07-27,The Watch,5.4,1356,Fox,35400000,32900000,2012,68300000,28,Action
5301,"[28, 35, 878]",80035,en,The Watch,10.228,2012-07-27,The Watch,5.4,1356,Fox,35400000,32900000,2012,68300000,35,Comedy
5301,"[28, 35, 878]",80035,en,The Watch,10.228,2012-07-27,The Watch,5.4,1356,Fox,35400000,32900000,2012,68300000,878,Science Fiction
5303,[35],88042,en,Parental Guidance,10.124,2012-12-25,Parental Guidance,5.8,276,Fox,77300000,42500000,2012,119800000,35,Comedy
5304,"[18, 10749]",96724,en,Anna Karenina,9.987,2012-11-16,Anna Karenina,6.7,1265,Focus,12800000,56100000,2012,68900000,18,Drama
5304,"[18, 10749]",96724,en,Anna Karenina,9.987,2012-11-16,Anna Karenina,6.7,1265,Focus,12800000,56100000,2012,68900000,10749,Romance
5305,"[28, 53, 80, 9648]",94348,en,Alex Cross,9.962,2012-10-18,Alex Cross,5.1,424,LG/S,25900000,8700000,2012,34600000,28,Action
5305,"[28, 53, 80, 9648]",94348,en,Alex Cross,9.962,2012-10-18,Alex Cross,5.1,424,LG/S,25900000,8700000,2012,34600000,53,Thriller
5305,"[28, 53, 80, 9648]",94348,en,Alex Cross,9.962,2012-10-18,Alex Cross,5.1,424,LG/S,25900000,8700000,2012,34600000,80,Crime
5305,"[28, 53, 80, 9648]",94348,en,Alex Cross,9.962,2012-10-18,Alex Cross,5.1,424,LG/S,25900000,8700000,2012,34600000,9648,Mystery
5307,"[35, 10749]",50647,en,Wanderlust,9.896,2012-02-24,Wanderlust,5.4,693,Uni.,17500000,4200000,2012,21700000,35,Comedy
5307,"[35, 10749]",50647,en,Wanderlust,9.896,2012-02-24,Wanderlust,5.4,693,Uni.,17500000,4200000,2012,21700000,10749,Romance
5317,"[35, 80]",57214,en,Project X,9.715,2012-03-02,Project X,6.4,2968,WB,54700000,48000000,2012,102700000,35,Comedy
5317,"[35, 80]",57214,en,Project X,9.715,2012-03-02,Project X,6.4,2968,WB,54700000,48000000,2012,102700000,80,Crime
5321,"[35, 10749, 14, 18]",103332,en,Ruby Sparks,9.624,2012-07-25,Ruby Sparks,7.1,906,FoxS,2500000,6600000,2012,9100000,35,Comedy
5321,"[35, 10749, 14, 18]",103332,en,Ruby Sparks,9.624,2012-07-25,Ruby Sparks,7.1,906,FoxS,2500000,6600000,2012,9100000,10749,Romance
5321,"[35, 10749, 14, 18]",103332,en,Ruby Sparks,9.624,2012-07-25,Ruby Sparks,7.1,906,FoxS,2500000,6600000,2012,9100000,14,Fantasy
5321,"[35, 10749, 14, 18]",103332,en,Ruby Sparks,9.624,2012-07-25,Ruby Sparks,7.1,906,FoxS,2500000,6600000,2012,9100000,18,Drama
5322,"[10749, 35, 18]",81836,en,To Rome with Love,9.563,2012-06-22,To Rome with Love,5.7,1097,SPC,16700000,56600000,2012,73300000,10749,Romance
5322,"[10749, 35, 18]",81836,en,To Rome with Love,9.563,2012-06-22,To Rome with Love,5.7,1097,SPC,16700000,56600000,2012,73300000,35,Comedy
5322,"[10749, 35, 18]",81836,en,To Rome with Love,9.563,2012-06-22,To Rome with Love,5.7,1097,SPC,16700000,56600000,2012,73300000,18,Drama
5324,[35],74387,en,Goon,9.531,2012-02-24,Goon,6.5,491,Magn.,4200000,2300000,2012,6500000,35,Comedy
5328,"[28, 35, 878]",10679,en,Iron Sky,9.419,2012-03-10,Iron Sky,5.7,840,EOne,122000,8000000,2012,8122000,28,Action
5328,"[28, 35, 878]",10679,en,Iron Sky,9.419,2012-03-10,Iron Sky,5.7,840,EOne,122000,8000000,2012,8122000,35,Comedy
5328,"[28, 35, 878]",10679,en,Iron Sky,9.419,2012-03-10,Iron Sky,5.7,840,EOne,122000,8000000,2012,8122000,878,Science Fiction
5330,[18],112336,en,Hitchcock,9.407,2012-11-23,Hitchcock,6.5,827,FoxS,6000000,17600000,2012,23600000,18,Drama
5331,[35],76489,en,The Three Stooges,9.358,2012-04-13,The Three Stooges,5.1,215,Fox,44300000,10500000,2012,54800000,35,Comedy
5336,"[14, 18, 35, 10751]",71864,en,The Odd Life of Timothy Green,9.216,2012-08-15,The Odd Life of Timothy Green,6.7,605,BV,51900000,4200000,2012,56100000,14,Fantasy
5336,"[14, 18, 35, 10751]",71864,en,The Odd Life of Timothy Green,9.216,2012-08-15,The Odd Life of Timothy Green,6.7,605,BV,51900000,4200000,2012,56100000,18,Drama
5336,"[14, 18, 35, 10751]",71864,en,The Odd Life of Timothy Green,9.216,2012-08-15,The Odd Life of Timothy Green,6.7,605,BV,51900000,4200000,2012,56100000,35,Comedy
5336,"[14, 18, 35, 10751]",71864,en,The Odd Life of Timothy Green,9.216,2012-08-15,The Odd Life of Timothy Green,6.7,605,BV,51900000,4200000,2012,56100000,10751,Family
5345,"[27, 53]",77883,en,The Possession,8.978,2012-08-31,The Possession,5.9,918,LGF,49100000,36300000,2012,85400000,27,Horror
5345,"[27, 53]",77883,en,The Possession,8.978,2012-08-31,The Possession,5.9,918,LGF,49100000,36300000,2012,85400000,53,Thriller
5346,"[28, 53, 9648]",77948,en,The Cold Light of Day,8.974,2012-09-06,The Cold Light of Day,5.1,463,LG/S,3800000,13100000,2012,16900000,28,Action
5346,"[28, 53, 9648]",77948,en,The Cold Light of Day,8.974,2012-09-06,The Cold Light of Day,5.1,463,LG/S,3800000,13100000,2012,16900000,53,Thriller
5346,"[28, 53, 9648]",77948,en,The Cold Light of Day,8.974,2012-09-06,The Cold Light of Day,5.1,463,LG/S,3800000,13100000,2012,16900000,9648,Mystery
5347,[27],82990,en,Paranormal Activity 4,8.965,2012-10-19,Paranormal Activity 4,5.4,1026,Par.,53900000,88900000,2012,142800000,27,Horror
5348,[35],82687,en,The Guilt Trip,8.939,2012-12-19,The Guilt Trip,5.4,403,Par.,37100000,4700000,2012,41800000,35,Comedy
5349,"[18, 53, 9648]",79548,en,Gone,8.938,2012-02-24,Gone,6,640,LG/S,11700000,6400000,2012,18100000,18,Drama
5349,"[18, 53, 9648]",79548,en,Gone,8.938,2012-02-24,Gone,6,640,LG/S,11700000,6400000,2012,18100000,53,Thriller
5349,"[18, 53, 9648]",79548,en,Gone,8.938,2012-02-24,Gone,6,640,LG/S,11700000,6400000,2012,18100000,9648,Mystery
5350,"[12, 18]",83770,en,On the Road,8.919,2012-12-21,On the Road,5.6,518,IFC,744000,8000000,2012,8744000,12,Adventure
5350,"[12, 18]",83770,en,On the Road,8.919,2012-12-21,On the Road,5.6,518,IFC,744000,8000000,2012,8744000,18,Drama
5351,"[18, 10749]",97365,fr,De rouille et d'os,8.879,2012-11-23,Rust and Bone,7.2,769,SPC,2100000,23700000,2012,25800000,18,Drama
5351,"[18, 10749]",97365,fr,De rouille et d'os,8.879,2012-11-23,Rust and Bone,7.2,769,SPC,2100000,23700000,2012,25800000,10749,Romance
5355,"[35, 10749]",75802,en,Hysteria,8.753,2012-05-18,Hysteria,6.6,459,SPC,1800000,7700000,2012,9500000,35,Comedy
5355,"[35, 10749]",75802,en,Hysteria,8.753,2012-05-18,Hysteria,6.6,459,SPC,1800000,7700000,2012,9500000,10749,Romance
5361,"[18, 35]",74534,en,The Best Exotic Marigold Hotel,8.665,2012-05-25,The Best Exotic Marigold Hotel,6.9,756,FoxS,46400000,90400000,2012,136800000,18,Drama
5361,"[18, 35]",74534,en,The Best Exotic Marigold Hotel,8.665,2012-05-25,The Best Exotic Marigold Hotel,6.9,756,FoxS,46400000,90400000,2012,136800000,35,Comedy
5362,"[80, 53, 9648]",70436,en,The Raven,8.635,2012-04-27,The Raven,6.3,681,Rela.,16000000,13600000,2012,29600000,80,Crime
5362,"[80, 53, 9648]",70436,en,The Raven,8.635,2012-04-27,The Raven,6.3,681,Rela.,16000000,13600000,2012,29600000,53,Thriller
5362,"[80, 53, 9648]",70436,en,The Raven,8.635,2012-04-27,The Raven,6.3,681,Rela.,16000000,13600000,2012,29600000,9648,Mystery
5366,[18],53487,en,This Must Be the Place,8.585,2012-11-02,This Must Be the Place,7,589,Wein.,144000,11600000,2012,11744000,18,Drama
5367,"[18, 10749]",87825,en,Trouble with the Curve,8.548,2012-09-21,Trouble with the Curve,6.7,613,WB,35800000,13200000,2012,49000000,18,Drama
5367,"[18, 10749]",87825,en,Trouble with the Curve,8.548,2012-09-21,Trouble with the Curve,6.7,613,WB,35800000,13200000,2012,49000000,10749,Romance
5372,"[99, 9648]",84287,en,The Imposter,8.423,2012-07-13,The Imposter,7.4,402,IM,898000,1100000,2012,1998000,99,Documentary
5372,"[99, 9648]",84287,en,The Imposter,8.423,2012-07-13,The Imposter,7.4,402,IM,898000,1100000,2012,1998000,9648,Mystery
5373,"[35, 10749]",80038,en,Friends with Kids,8.362,2012-03-09,Friends with Kids,5.8,260,RAtt.,7300000,5800000,2012,13100000,35,Comedy
5373,"[35, 10749]",80038,en,Friends with Kids,8.362,2012-03-09,Friends with Kids,5.8,260,RAtt.,7300000,5800000,2012,13100000,10749,Romance
5380,"[18, 35, 10749]",82696,en,Hope Springs,8.313,2012-08-07,Hope Springs,6.1,429,Sony,63500000,50700000,2012,114200000,18,Drama
5380,"[18, 35, 10749]",82696,en,Hope Springs,8.313,2012-08-07,Hope Springs,6.1,429,Sony,63500000,50700000,2012,114200000,35,Comedy
5380,"[18, 35, 10749]",82696,en,Hope Springs,8.313,2012-08-07,Hope Springs,6.1,429,Sony,63500000,50700000,2012,114200000,10749,Romance
5383,"[28, 878, 53]",122857,en,Universal Soldier: Day of Reckoning,8.257,2012-11-30,Universal Soldier: Day of Reckoning,5.3,192,Magn.,5500,364000,2012,369500,28,Action
5383,"[28, 878, 53]",122857,en,Universal Soldier: Day of Reckoning,8.257,2012-11-30,Universal Soldier: Day of Reckoning,5.3,192,Magn.,5500,364000,2012,369500,878,Science Fiction
5383,"[28, 878, 53]",122857,en,Universal Soldier: Day of Reckoning,8.257,2012-11-30,Universal Soldier: Day of Reckoning,5.3,192,Magn.,5500,364000,2012,369500,53,Thriller
5390,"[53, 18, 9648]",82390,en,The Paperboy,8.143,2012-10-05,The Paperboy,5.5,409,MNE,693000,661000,2012,1354000,53,Thriller
5390,"[53, 18, 9648]",82390,en,The Paperboy,8.143,2012-10-05,The Paperboy,5.5,409,MNE,693000,661000,2012,1354000,18,Drama
5390,"[53, 18, 9648]",82390,en,The Paperboy,8.143,2012-10-05,The Paperboy,5.5,409,MNE,693000,661000,2012,1354000,9648,Mystery
5391,[35],89492,en,This Is 40,8.132,2012-12-21,This Is 40,5.7,1296,Uni.,67500000,20500000,2012,88000000,35,Comedy
5393,"[27, 53, 9648]",101179,en,Truth or Dare,8.102,2012-08-06,Truth or Dare,5.6,194,Uni.,41400000,53900000,2018,95300000,27,Horror
5393,"[27, 53, 9648]",101179,en,Truth or Dare,8.102,2012-08-06,Truth or Dare,5.6,194,Uni.,41400000,53900000,2018,95300000,53,Thriller
5393,"[27, 53, 9648]",101179,en,Truth or Dare,8.102,2012-08-06,Truth or Dare,5.6,194,Uni.,41400000,53900000,2018,95300000,9648,Mystery
5394,"[35, 18, 10749, 878]",88005,en,Seeking a Friend for the End of the World,8.092,2012-06-22,Seeking a Friend for the End of the World,6.4,1108,Focus,7100000,2600000,2012,9700000,35,Comedy
5394,"[35, 18, 10749, 878]",88005,en,Seeking a Friend for the End of the World,8.092,2012-06-22,Seeking a Friend for the End of the World,6.4,1108,Focus,7100000,2600000,2012,9700000,18,Drama
5394,"[35, 18, 10749, 878]",88005,en,Seeking a Friend for the End of the World,8.092,2012-06-22,Seeking a Friend for the End of the World,6.4,1108,Focus,7100000,2600000,2012,9700000,10749,Romance
5394,"[35, 18, 10749, 878]",88005,en,Seeking a Friend for the End of the World,8.092,2012-06-22,Seeking a Friend for the End of the World,6.4,1108,Focus,7100000,2600000,2012,9700000,878,Science Fiction
5395,"[18, 10749]",80591,en,W.E.,8.09,2012-02-03,W.E.,5.8,94,Wein.,583000,285000,2012,868000,18,Drama
5395,"[18, 10749]",80591,en,W.E.,8.09,2012-02-03,W.E.,5.8,94,Wein.,583000,285000,2012,868000,10749,Romance
5399,"[18, 35]",72358,en,A Thousand Words,8.017,2012-03-08,A Thousand Words,6.1,685,P/DW,18500000,3600000,2012,22100000,18,Drama
5399,"[18, 35]",72358,en,A Thousand Words,8.017,2012-03-08,A Thousand Words,6.1,685,P/DW,18500000,3600000,2012,22100000,35,Comedy
5400,"[18, 53]",101173,en,Coriolanus,8.016,2012-01-19,Coriolanus,6,215,Wein.,757000,315000,2012,1072000,18,Drama
5400,"[18, 53]",101173,en,Coriolanus,8.016,2012-01-19,Coriolanus,6,215,Wein.,757000,315000,2012,1072000,53,Thriller
5409,"[27, 53]",79694,en,The Apparition,7.714,2012-08-24,The Apparition,4.3,221,WB,4900000,4700000,2012,9600000,27,Horror
5409,"[27, 53]",79694,en,The Apparition,7.714,2012-08-24,The Apparition,4.3,221,WB,4900000,4700000,2012,9600000,53,Thriller
5411,[18],49014,en,Cosmopolis,7.702,2012-08-17,Cosmopolis,5.4,546,EOne,764000,5300000,2012,6064000,18,Drama
5414,[18],85545,fr,Elles,7.693,2012-04-22,Elles,5.5,74,KL,158000,754000,2012,912000,18,Drama
